OrderID,CustomerID,UnitsOrdered,Discount,Description,Gender,UnitPrice,Name,City,State,full_date,year,month,day,Revenue
563,6,110,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-03-13,2013,3,13,3300.0
590,6,39,0.050000001,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-04-12,2013,4,12,58.500001170000004
602,6,99,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-04-24,2013,4,24,2970.0
701,6,127,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-07-20,2013,7,20,3810.0
747,6,133,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-08-27,2013,8,27,3990.0
752,6,98,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-08-30,2013,8,30,2940.0
806,6,136,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-10-10,2013,10,10,4080.0
879,6,123,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-12-19,2013,12,19,3690.0
884,6,29,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-12-21,2013,12,21,870.0
967,6,61,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-02-12,2014,2,12,1830.0
968,6,83,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-02-13,2014,2,13,2490.0
1032,6,40,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-04-03,2014,4,3,1200.0
1048,6,64,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-04-18,2014,4,18,1920.0
1074,6,63,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-05-11,2014,5,11,1890.0
1093,6,121,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-05-24,2014,5,24,3630.0
1169,6,102,0.050000001,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-07-13,2014,7,13,153.00000306
1201,6,53,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-07-31,2014,7,31,1590.0
1241,6,109,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-09-01,2014,9,1,3270.0
1352,6,83,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-11-19,2014,11,19,2490.0
1407,6,89,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-01-14,2015,1,14,2670.0
1437,6,63,0.100000001,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-02-04,2015,2,4,189.00000189000002
1469,6,149,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-02-28,2015,2,28,4470.0
1537,6,46,0.050000001,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-04-29,2015,4,29,69.00000138
1545,6,113,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-05-09,2015,5,9,3390.0
1618,6,90,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-07-08,2015,7,8,2700.0
1764,6,120,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-11-18,2015,11,18,3600.0
1959,6,28,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2016-04-29,2016,4,29,840.0
1980,6,99,0.0,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2016-05-14,2016,5,14,2970.0
2215,6,29,0.050000001,Short-sleeve Polo,Both,30,Abracadaba Ink,Salt Lake City,UT,2016-11-30,2016,11,30,43.50000087
318,6,58,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2012-09-04,2012,9,4,1624.0
395,6,140,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2012-11-04,2012,11,4,3920.0
484,6,81,0.050000001,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2013-01-09,2013,1,9,113.40000226800001
671,6,76,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2013-06-22,2013,6,22,2128.0
677,6,75,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2013-06-26,2013,6,26,2100.0
777,6,101,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2013-09-20,2013,9,20,2828.0
798,6,91,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2013-10-07,2013,10,7,2548.0
825,6,98,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2013-11-02,2013,11,2,2744.0
849,6,132,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2013-11-19,2013,11,19,3696.0
853,6,136,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2013-11-22,2013,11,22,3808.0
998,6,60,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2014-03-11,2014,3,11,1680.0
1037,6,38,0.050000001,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2014-04-06,2014,4,6,53.200001064000006
1075,6,100,0.050000001,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2014-05-11,2014,5,11,140.0000028
1098,6,53,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2014-05-27,2014,5,27,1484.0
1265,6,91,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2014-09-17,2014,9,17,2548.0
1333,6,147,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2014-11-05,2014,11,5,4116.0
1391,6,91,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2014-12-29,2014,12,29,2548.0
1649,6,118,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2015-08-11,2015,8,11,3304.0
1969,6,39,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2016-05-06,2016,5,6,1092.0
1973,6,78,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2016-05-10,2016,5,10,2184.0
1977,6,149,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2016-05-12,2016,5,12,4172.0
2065,6,113,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2016-07-21,2016,7,21,3164.0
2134,6,68,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2016-09-22,2016,9,22,1904.0
2160,6,124,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2016-10-11,2016,10,11,3472.0
2220,6,145,0.100000001,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2016-12-03,2016,12,3,406.00000406000004
2238,6,79,0.0,Long-sleeve Tunic,Female,28,Abracadaba Ink,Salt Lake City,UT,2016-12-19,2016,12,19,2212.0
42,6,56,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2012-01-27,2012,1,27,896.0
109,6,79,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2012-03-27,2012,3,27,1264.0
127,6,44,0.050000001,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2012-04-09,2012,4,9,35.200000704000004
169,6,49,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2012-05-14,2012,5,14,784.0
242,6,148,0.050000001,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2012-07-02,2012,7,2,118.400002368
332,6,57,0.050000001,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2012-09-12,2012,9,12,45.600000912
408,6,45,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2012-11-13,2012,11,13,720.0
454,6,71,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2012-12-12,2012,12,12,1136.0
476,6,27,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2013-01-03,2013,1,3,432.0
562,6,141,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2013-03-12,2013,3,12,2256.0
647,6,32,0.100000001,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2013-05-27,2013,5,27,51.200000512
791,6,33,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2013-10-02,2013,10,2,528.0
907,6,64,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2014-01-08,2014,1,8,1024.0
939,6,65,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2014-01-30,2014,1,30,1040.0
999,6,48,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2014-03-14,2014,3,14,768.0
1054,6,81,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2014-04-23,2014,4,23,1296.0
1097,6,142,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2014-05-27,2014,5,27,2272.0
1171,6,70,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2014-07-14,2014,7,14,1120.0
1178,6,127,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2014-07-18,2014,7,18,2032.0
1339,6,68,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2014-11-10,2014,11,10,1088.0
1360,6,69,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2014-11-27,2014,11,27,1104.0
1445,6,104,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2015-02-09,2015,2,9,1664.0
1497,6,67,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2015-03-28,2015,3,28,1072.0
1560,6,66,0.050000001,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2015-05-20,2015,5,20,52.800001056
1561,6,68,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2015-05-21,2015,5,21,1088.0
1580,6,66,0.100000001,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2015-06-08,2015,6,8,105.60000105600001
1676,6,65,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2015-08-29,2015,8,29,1040.0
1720,6,68,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2015-10-05,2015,10,5,1088.0
1732,6,76,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2015-10-17,2015,10,17,1216.0
1752,6,134,0.050000001,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2015-11-06,2015,11,6,107.20000214400001
1765,6,117,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2015-11-18,2015,11,18,1872.0
2105,6,115,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2016-08-28,2016,8,28,1840.0
2200,6,54,0.050000001,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2016-11-18,2016,11,18,43.200000864
2235,6,116,0.0,Sleeveless Top,Female,16,Abracadaba Ink,Salt Lake City,UT,2016-12-15,2016,12,15,1856.0
84,6,69,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2012-03-10,2012,3,10,1518.0
251,6,130,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2012-07-11,2012,7,11,2860.0
256,6,58,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2012-07-16,2012,7,16,1276.0
308,6,104,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2012-08-31,2012,8,31,2288.0
427,6,115,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2012-11-24,2012,11,24,2530.0
436,6,127,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2012-11-28,2012,11,28,2794.0
459,6,88,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2012-12-16,2012,12,16,1936.0
795,6,103,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2013-10-03,2013,10,3,2266.0
803,6,127,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2013-10-09,2013,10,9,2794.0
824,6,140,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2013-10-31,2013,10,31,3080.0
898,6,94,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2014-01-01,2014,1,1,2068.0
901,6,67,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2014-01-02,2014,1,2,1474.0
951,6,119,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2014-02-06,2014,2,6,2618.0
979,6,78,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2014-02-19,2014,2,19,1716.0
1465,6,76,0.050000001,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2015-02-23,2015,2,23,83.600001672
1522,6,46,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2015-04-19,2015,4,19,1012.0
1687,6,55,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2015-09-09,2015,9,9,1210.0
1769,6,117,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2015-11-21,2015,11,21,2574.0
1865,6,123,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2016-02-08,2016,2,8,2706.0
1902,6,86,0.050000001,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2016-03-15,2016,3,15,94.60000189200001
1918,6,70,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2016-04-01,2016,4,1,1540.0
1945,6,113,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2016-04-16,2016,4,16,2486.0
2006,6,80,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2016-06-05,2016,6,5,1760.0
2032,6,143,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2016-06-24,2016,6,24,3146.0
2124,6,26,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2016-09-13,2016,9,13,572.0
2176,6,123,0.0,Long-sleeve Super-T,Both,22,Abracadaba Ink,Salt Lake City,UT,2016-10-20,2016,10,20,2706.0
27,6,93,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2012-01-16,2012,1,16,3255.0
78,6,130,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2012-03-06,2012,3,6,4550.0
146,6,28,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2012-04-22,2012,4,22,980.0
189,6,59,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2012-05-28,2012,5,28,2065.0
275,6,37,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2012-07-30,2012,7,30,1295.0
293,6,56,0.050000001,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2012-08-22,2012,8,22,98.00000196
303,6,143,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2012-08-28,2012,8,28,5005.0
433,6,106,0.100000001,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2012-11-26,2012,11,26,371.00000371000004
477,6,71,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2013-01-03,2013,1,3,2485.0
588,6,95,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2013-04-11,2013,4,11,3325.0
725,6,121,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2013-08-09,2013,8,9,4235.0
829,6,78,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2013-11-07,2013,11,7,2730.0
854,6,111,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2013-11-23,2013,11,23,3885.0
877,6,82,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2013-12-18,2013,12,18,2870.0
909,6,149,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2014-01-08,2014,1,8,5215.0
1019,6,132,0.100000001,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2014-03-25,2014,3,25,462.00000462
1038,6,147,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2014-04-07,2014,4,7,5145.0
1095,6,91,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2014-05-25,2014,5,25,3185.0
1111,6,113,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2014-06-04,2014,6,4,3955.0
1270,6,86,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2014-09-21,2014,9,21,3010.0
1279,6,66,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2014-09-26,2014,9,26,2310.0
1337,6,29,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2014-11-08,2014,11,8,1015.0
1373,6,36,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2014-12-07,2014,12,7,1260.0
1415,6,30,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2015-01-20,2015,1,20,1050.0
1466,6,137,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2015-02-24,2015,2,24,4795.0
1541,6,67,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2015-05-03,2015,5,3,2345.0
1608,6,46,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2015-07-01,2015,7,1,1610.0
1666,6,133,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2015-08-20,2015,8,20,4655.0
1742,6,57,0.050000001,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2015-10-29,2015,10,29,99.750001995
1861,6,64,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2016-02-02,2016,2,2,2240.0
1954,6,87,0.050000001,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2016-04-26,2016,4,26,152.250003045
2184,6,54,0.0,Long-sleeve Silk Pinpoint,Male,35,Abracadaba Ink,Salt Lake City,UT,2016-11-02,2016,11,2,1890.0
40,6,142,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2012-01-26,2012,1,26,4260.0
72,6,43,0.050000001,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2012-03-01,2012,3,1,64.50000129
92,6,45,0.050000001,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2012-03-15,2012,3,15,67.50000135
137,6,26,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2012-04-18,2012,4,18,780.0
166,6,25,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2012-05-13,2012,5,13,750.0
257,6,148,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2012-07-17,2012,7,17,4440.0
348,6,101,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2012-09-26,2012,9,26,3030.0
574,6,145,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-03-22,2013,3,22,4350.0
697,6,52,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2013-07-17,2013,7,17,1560.0
1027,6,116,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-03-31,2014,3,31,3480.0
1089,6,133,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-05-22,2014,5,22,3990.0
1126,6,142,0.100000001,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-06-20,2014,6,20,426.00000426
1202,6,106,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-08-01,2014,8,1,3180.0
1323,6,42,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-10-29,2014,10,29,1260.0
1379,6,106,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2014-12-14,2014,12,14,3180.0
1414,6,134,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-01-20,2015,1,20,4020.0
1598,6,122,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-06-24,2015,6,24,3660.0
1731,6,70,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-10-17,2015,10,17,2100.0
1740,6,39,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2015-10-28,2015,10,28,1170.0
1817,6,122,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2016-01-03,2016,1,3,3660.0
1960,6,123,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2016-04-29,2016,4,29,3690.0
2045,6,122,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2016-07-02,2016,7,2,3660.0
2061,6,147,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2016-07-11,2016,7,11,4410.0
2133,6,29,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2016-09-22,2016,9,22,870.0
2183,6,56,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2016-10-31,2016,10,31,1680.0
2214,6,30,0.0,Short-sleeve Seersucker,Both,30,Abracadaba Ink,Salt Lake City,UT,2016-11-29,2016,11,29,900.0
56,6,77,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2012-02-12,2012,2,12,1540.0
191,6,143,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2012-05-30,2012,5,30,2860.0
249,6,103,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2012-07-07,2012,7,7,2060.0
282,6,51,0.050000001,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2012-08-13,2012,8,13,51.00000102
351,6,116,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2012-09-27,2012,9,27,2320.0
403,6,81,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2012-11-10,2012,11,10,1620.0
530,6,70,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2013-02-13,2013,2,13,1400.0
587,6,125,0.150000006,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2013-04-11,2013,4,11,375.00001499999996
630,6,33,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2013-05-13,2013,5,13,660.0
675,6,108,0.050000001,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2013-06-24,2013,6,24,108.00000216000001
729,6,68,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2013-08-12,2013,8,12,1360.0
757,6,35,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2013-09-02,2013,9,2,700.0
1023,6,117,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2014-03-27,2014,3,27,2340.0
1112,6,116,0.050000001,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2014-06-05,2014,6,5,116.00000232000001
1117,6,77,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2014-06-10,2014,6,10,1540.0
1214,6,30,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2014-08-06,2014,8,6,600.0
1232,6,58,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2014-08-25,2014,8,25,1160.0
1416,6,142,0.050000001,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2015-01-21,2015,1,21,142.00000284
1559,6,139,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2015-05-20,2015,5,20,2780.0
1726,6,104,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2015-10-12,2015,10,12,2080.0
1762,6,108,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2015-11-15,2015,11,15,2160.0
1855,6,84,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2016-01-29,2016,1,29,1680.0
1895,6,57,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2016-03-11,2016,3,11,1140.0
1938,6,126,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2016-04-10,2016,4,10,2520.0
1951,6,49,0.100000001,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2016-04-21,2016,4,21,98.00000098000001
1972,6,134,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2016-05-10,2016,5,10,2680.0
2101,6,89,0.0,Short-sleeve Mesh,Both,20,Abracadaba Ink,Salt Lake City,UT,2016-08-24,2016,8,24,1780.0
60,6,93,0.100000001,Short-sleeve Rib-knit Tunic,Female,38,Abracadaba Ink,Salt Lake City,UT,2012-02-16,2012,2,16,353.400003534
107,6,95,0.0,Short-sleeve Rib-knit Tunic,Female,38,Abracadaba Ink,Salt Lake City,UT,2012-03-25,2012,3,25,3610.0
164,6,150,0.0,Short-sleeve Rib-knit Tunic,Female,38,Abracadaba Ink,Salt Lake City,UT,2012-05-12,2012,5,12,5700.0
